Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Mrps11	0.556022763165928	0.0634859061088272	0.012	0	1
Mars	0.556022763165928	0.0746912659538327	0.012	0	1
Gm28192	0.556022763165928	0.07027457804417	0.012	0	1
Vcan	0.556022763165928	0.104819253805414	0.012	0	1
Cnih1	0.556022763165928	0.0723031226947248	0.012	0	1
Washc5	0.556022763165928	0.0686595598503479	0.012	0	1
Myg1	0.556022763165928	0.0777194098771615	0.012	0	1
Ccs	0.556022763165928	0.0688170144472089	0.012	0	1
Men1	0.556022763165928	0.0730288197357682	0.012	0	1
Poll	0.556022763165928	0.0674841047017655	0.012	0	1
Nolc1	0.556022763165928	0.0817646138675229	0.012	0	1
Zranb2	0.556093948360967	-0.234727620353136	0.049	0.071	1
Dmxl2	0.556141126270824	-0.098892570804058	0.355	0.25	1
Acsl1	0.556266250983304	-0.274610269283984	0.185	0.214	1
Ccnd2	0.55631303400686	0.27673834743244	0.061	0.036	1
R3hdm1	0.55650056807025	-0.150554668868259	0.048	0.071	1
Mindy3	0.556501476542645	0.0673980653314794	0.109	0.071	1
Pla2g15	0.556611056336557	-0.130677312287425	0.02	0.036	1
Atp11b	0.557067782592545	0.114797107811343	0.388	0.321	1
H2-T23	0.557137315358083	-0.306366717358191	0.315	0.214	1
Gm34961	0.557412208096464	-0.0561683514671956	0.02	0.036	1
Syne1	0.557535886303217	-0.364764838036489	0.226	0.25	1
Slfn8	0.557597704152087	-0.240306796022324	0.02	0.036	1
Psmb1	0.557992626299445	-0.104748508994229	0.235	0.179	1
Rbbp6	0.558148154382661	-0.311962377861381	0.262	0.179	1
Emb	0.558169760138561	-0.193584660932845	0.581	0.393	1
Ing2	0.558502397217305	0.145725318592262	0.151	0.107	1
Agpat2	0.55882525585099	0.0347071602853321	0.112	0.071	1
Ifnar1	0.559204870520782	-0.797144146142668	0.082	0.107	1
Chsy1	0.559310348584979	-0.00890848961831492	0.065	0.036	1
Insig2	0.559321754849012	0.0715984195814721	0.012	0	1
Spopl	0.559321755377225	0.0632985214051399	0.012	0	1
Fcrl1	0.559321755377225	0.0682674783544336	0.012	0	1
Zkscan1	0.559321755377225	0.0647511490428408	0.012	0	1
Mtif3	0.559321755377225	0.0635932416156724	0.012	0	1
Pot1a	0.559321755377225	0.071540978998911	0.012	0	1
Hic1	0.559321755377225	0.102754848536359	0.012	0	1
Tsc2	0.559321755377225	0.0705438716474556	0.012	0	1
Zdhhc16	0.559321755377225	0.0660165185230702	0.012	0	1
Yipf6	0.559321755377225	0.0764391860374456	0.012	0	1
Rdh10	0.559321755641331	0.0856853348228116	0.012	0	1
Usp37	0.559321755641331	0.0829991402687649	0.012	0	1
Gpr160	0.559321755641331	0.0685666078890223	0.012	0	1
Zfp639	0.559321755641331	0.0731560298545077	0.012	0	1
Zc3hc1	0.559321755641331	0.0711421698485971	0.012	0	1
Parp11	0.559321755641331	0.0788984119490918	0.012	0	1
Ercc1	0.559321755641331	0.0743691179240097	0.012	0	1
Tomm40	0.559321755641331	0.0768439235482271	0.012	0	1
Arhgap10	0.559321755641331	0.0794866623926834	0.012	0	1
Naa80	0.559321755641331	0.0736063626552128	0.012	0	1
Ascc2	0.559321755641331	0.0624404003312507	0.012	0	1
Git1	0.559321755641331	0.0872996143715603	0.012	0	1
Nol8	0.559321755641331	0.0772206525774747	0.012	0	1
Mrps36	0.559321755641331	0.084448501151075	0.012	0	1
Nkiras1	0.559321755641331	0.072818813196879	0.012	0	1
5830448L01Rik	0.559321755641331	0.0692564441544579	0.012	0	1
Lztr1	0.559321755641331	0.0731678117518227	0.012	0	1
Epg5	0.559321755641331	0.0720923067561	0.012	0	1
Oas3	0.559714967603807	-0.193471187126544	0.158	0.107	1
H2-K1	0.559878038563338	-0.31228532434579	0.455	0.429	1
Trmt112	0.560234286582642	0.23448052065476	0.105	0.071	1
Mapk1ip1l	0.560506251624514	-0.390522786271929	0.116	0.143	1
Purb	0.560873420991353	0.179601504296697	0.396	0.321	1
1500011B03Rik	0.560933982956131	-0.0818103207182239	0.02	0.036	1
H2afy	0.56106198098834	-0.164450536304799	0.218	0.25	1
Rsbn1	0.56134076125362	0.242200455226814	0.061	0.036	1
Rbm5	0.561562379707535	-0.357874770289337	0.191	0.214	1
Mpzl3	0.561593166262584	-0.0175776200343635	0.047	0.071	1
Arrdc3	0.562286061005836	-0.151438472293641	0.049	0.071	1
Fyttd1	0.562497399737538	-0.254217225010784	0.021	0.036	1
Tinf2	0.562656979164263	0.0769119182207491	0.012	0	1
Gm43848	0.562656979698303	0.0808742284959606	0.012	0	1
Pigk	0.562656979965323	0.0683863270666615	0.012	0	1
Gm31597	0.562656979965323	0.0660048248927737	0.012	0	1
Ccdc130	0.562656979965323	0.0710357402784365	0.012	0	1
Npat	0.562656979965323	0.0781519498327652	0.012	0	1
Rnf144b	0.562656979965323	0.0714505874471602	0.012	0	1
Btd	0.562656979965323	0.0625546397188197	0.012	0	1
Nanos1	0.562656979965323	0.06916533893014	0.012	0	1
Ppip5k2	0.562656980232342	0.066446872077179	0.012	0	1
Csrp1	0.562656980232342	0.0780066885358818	0.012	0	1
Ifi207	0.562656980232342	0.0924889967278974	0.012	0	1
Sh3glb2	0.562656980232342	0.070398346704346	0.012	0	1
2810002D19Rik	0.562656980232342	0.0739742545448659	0.012	0	1
1700094D03Rik	0.562656980232342	0.0701150896586394	0.012	0	1
Ubap2	0.562656980232342	0.0786648935723664	0.012	0	1
Adprhl2	0.562656980232342	0.0818057301362966	0.012	0	1
Krtcap3	0.562656980232342	0.0604040669806749	0.012	0	1
Haus3	0.562656980232342	0.0705907867724804	0.012	0	1
Gtpbp6	0.562656980232342	0.0813750813044694	0.012	0	1
Mrpl19	0.562656980232342	0.0640465608195501	0.012	0	1
Lpar2	0.562656980232342	0.0718044631311332	0.012	0	1
Zcchc10	0.562656980232342	0.0764415016533427	0.012	0	1
Mrpl22	0.562656980232342	0.0746596117722135	0.012	0	1
Tex2	0.562656980232342	0.0697522949747644	0.012	0	1
AC241534.1	0.562656980232342	0.0682178846380994	0.012	0	1
Hist1h2ac	0.562656980232342	0.0946522317769482	0.012	0	1
Gmpr2	0.562656980232342	0.0551924687990131	0.012	0	1
Unkl	0.562656980232342	0.0798764587180645	0.012	0	1
BC005537	0.562711230234539	-0.257356152765236	0.188	0.214	1
Kpna4	0.562960285472192	-0.299230294837742	0.333	0.357	1
Rbis	0.563211715037021	-0.0117620625340758	0.02	0.036	1
Spg11	0.563213591634974	-0.24292573275828	0.021	0.036	1
Mgst2	0.563638692198182	-0.33183393661593	0.05	0.071	1
Gskip	0.564274047212528	-0.478598586678104	0.051	0.071	1
Nsun6	0.564422900560282	-0.140800281035921	0.02	0.036	1
March6	0.564435937648118	-0.11742951079004	0.11	0.071	1
Pik3cd	0.564627181765428	0.163782389864808	0.234	0.179	1
Ppp4c	0.564741115202366	-0.128296329605611	0.157	0.107	1
Rapgef6	0.564779043298821	-0.154089068132776	0.302	0.214	1
Tnf	0.564806778641302	-0.301940827648713	0.16	0.107	1
Itfg1	0.565839555150471	-0.210300978970013	0.049	0.071	1
Slc38a6	0.566029307945931	0.0613301010848494	0.012	0	1
Wwox	0.566029308215935	0.0727434530779294	0.012	0	1
Arhgef12	0.566029308215935	0.0731925220817354	0.012	0	1
Actr6	0.566029308215935	0.0717406611453239	0.012	0	1
1700056N10Rik	0.566029308215935	0.0813273282616822	0.012	0	1
Rab29	0.566029308485938	0.0587934919683431	0.012	0	1
Cacfd1	0.566029308485938	0.0730485950269139	0.012	0	1
Cbfa2t2	0.566029308485938	0.0759475492912404	0.012	0	1
Gm42809	0.566029308485938	0.0746494948557995	0.012	0	1
Spata6	0.566029308485938	0.0752670920294632	0.012	0	1
H6pd	0.566029308485938	0.0763010838475269	0.012	0	1
Cep104	0.566029308485938	0.0599171665798408	0.012	0	1
2210016L21Rik	0.566029308485938	0.071042667086	0.012	0	1
Tnnt1	0.566029308485938	0.0494228327975365	0.012	0	1
Snapc2	0.566029308485938	0.0629494523130414	0.012	0	1
Supv3l1	0.566029308485938	0.0727813285091463	0.012	0	1
Ric8b	0.566029308485938	0.0602413584640263	0.012	0	1
Papolg	0.566029308485938	0.0675677710793062	0.012	0	1
Prss16	0.566029308485938	0.0533109496652422	0.012	0	1
Rhobtb2	0.566029308485938	0.0529034197955927	0.012	0	1
Heatr5b	0.566029308485938	0.0773619846853105	0.012	0	1
Itm2b	0.566171072302452	-0.175351481825152	0.784	0.714	1
Rab1b	0.566175249044195	0.025343776962778	0.155	0.107	1
Sc5d	0.566251281700173	-0.00914213367460259	0.153	0.107	1
Csnk1e	0.568383235008665	-0.411439914705808	0.207	0.143	1
Slirp	0.568794214546101	-0.253620318444447	0.021	0.036	1
Nr3c1	0.568998428489639	-0.458091885420793	0.231	0.25	1
Lats2	0.569023671747583	-0.120593248785494	0.08	0.107	1
Fam50a	0.5693610731916	0.1417821563872	0.062	0.036	1
Gm20536	0.569439648530948	0.0723527638703599	0.011	0	1
Mogs	0.569439648530948	0.0813309355077522	0.011	0	1
Golt1b	0.569439648530948	0.075149834556286	0.011	0	1
Mcf2l	0.569439648530948	0.0724332326089474	0.011	0	1
Sugp2	0.569439648530948	0.0720868982160102	0.011	0	1
Kif9	0.569439648530948	0.0713502088300806	0.011	0	1
Gin1	0.569439648804009	0.0722692528199799	0.011	0	1
Ro60	0.569439648804009	0.0924874953557166	0.011	0	1
Aurka	0.569439648804009	0.0738031977400726	0.011	0	1
Selenoi	0.569439648804009	0.0664557763225956	0.011	0	1
Clip2	0.569439648804009	0.0683116183110329	0.011	0	1
Pds5b	0.569439648804009	0.08462492864135	0.011	0	1
Slc1a5	0.569439648804009	0.0794601348556614	0.011	0	1
Cd3eap	0.569439648804009	0.0685904875918703	0.011	0	1
Dpy19l3	0.569439648804009	0.0642404188438813	0.011	0	1
Arfip2	0.569439648804009	0.0628192050912671	0.011	0	1
Zfp609	0.569439648804009	0.0701953268742463	0.011	0	1
Tpm1	0.569439648804009	0.0801771925561951	0.011	0	1
Rufy2	0.569439648804009	0.0623404104066347	0.011	0	1
Klf16	0.569439648804009	0.0809559781265076	0.011	0	1
Nf2	0.569439648804009	0.0703140952666757	0.011	0	1
Cbx8	0.569439648804009	0.0665813998617022	0.011	0	1
Mtmr9	0.569439648804009	0.059359422945934	0.011	0	1
Rabl3	0.569439648804009	0.0744558182444279	0.011	0	1
Gnal	0.569439648804009	0.0745181881866265	0.011	0	1
Acaa1a	0.569453822566278	-0.101157463563632	0.112	0.071	1
Pag1	0.569679300182372	-0.284486065664127	0.45	0.429	1
Tfg	0.569706903488211	-0.130937872195852	0.049	0.071	1
Snapc5	0.57043085088527	0.0567175136967302	0.154	0.107	1
Smu1	0.570610085847214	-0.454091724269234	0.051	0.071	1
Paxx	0.570880054336462	-0.778087703873948	0.086	0.107	1
Txlna	0.571083555412877	-0.00281225826847376	0.02	0.036	1
Tm9sf3	0.571123982867331	-0.385633178330228	0.229	0.25	1
Abcf2	0.571288052604088	-0.0635803234758595	0.02	0.036	1
Uba6	0.571304415421172	-0.241631331369214	0.021	0.036	1
Aacs	0.571650288285232	-0.125213265927403	0.064	0.036	1
Nsd3	0.57225508191469	-0.160940853151164	0.416	0.286	1
Rbmxl1	0.572381827109836	-0.187522951106173	0.021	0.036	1
Nfkbil1	0.572666568684018	-0.0657245125701987	0.064	0.036	1
Eif2d	0.572888948421583	0.066099501831907	0.011	0	1
Rpa3	0.572888948421583	0.0744264272904889	0.011	0	1
Slx1b	0.572888948421583	0.0692375331486282	0.011	0	1
Cc2d1a	0.572888948421583	0.0613637419598961	0.011	0	1
Gm4707	0.572888948421583	0.0779855829288797	0.011	0	1
Gm10521	0.572888948697778	0.0707629039772081	0.011	0	1
Pycr2	0.572888948697778	0.070696768866686	0.011	0	1
Pofut1	0.572888948697778	0.0695292861723397	0.011	0	1
Prpf3	0.572888948697778	0.0708633080665098	0.011	0	1
Gm42722	0.572888948697778	0.0795913797220099	0.011	0	1
Orc3	0.572888948697778	0.0683389923254465	0.011	0	1
Dhcr24	0.572888948697778	0.0626961406322217	0.011	0	1
Pqlc2	0.572888948697778	0.0673199750971266	0.011	0	1
Yes1	0.572888948697778	0.0707116595280594	0.011	0	1
Dera	0.572888948697778	0.0491801136391214	0.011	0	1
Bckdk	0.572888948697778	0.0591904123872337	0.011	0	1
Tmem161a	0.572888948697778	0.0719210513835893	0.011	0	1
Pik3r2	0.572888948697778	0.0575203827984438	0.011	0	1
Katnb1	0.572888948697778	0.0659947922116781	0.011	0	1
Sirt6	0.572888948697778	0.069358685949703	0.011	0	1
Irgm2	0.572888948697778	0.066773099275445	0.011	0	1
Dock4	0.572888948697778	0.0820211053925941	0.011	0	1
Inf2	0.572888948697778	0.0637329991301104	0.011	0	1
AI463229	0.572888948697778	0.0775339690619462	0.011	0	1
Osgep	0.572888948697778	0.0707837937777027	0.011	0	1
Cab39l	0.572888948697778	0.0729425361093691	0.011	0	1
2510002D24Rik	0.572888948697778	0.0608935842378287	0.011	0	1
Prpf19	0.572888948697778	0.0750751242553932	0.011	0	1
Arpc2	0.573248292888504	0.0173119494512397	0.811	0.643	1
Rpl32	0.573423480103847	-1.31758658075333	0.481	0.393	1
Npm3	0.573647485726026	-0.0805154195276788	0.021	0.036	1
Lyrm2	0.573913474643573	0.152483230957941	0.062	0.036	1
Cep44	0.573981677144616	-0.337441016682376	0.021	0.036	1
Rps6ka2	0.574086063447441	-0.280855288076302	0.05	0.071	1
Maz	0.574411666301471	-0.126684278791433	0.049	0.071	1
Ceacam1	0.574513466223103	-0.165997169401216	0.081	0.107	1
Irf7	0.574883754292896	0.0420164421176296	0.063	0.036	1
Slc36a4	0.575093801861965	-0.0750112539653254	0.021	0.036	1
Grk2	0.575219327150385	-0.0491049156707251	0.371	0.286	1
Gmfb	0.575580680385527	-0.214297366032044	0.204	0.143	1
Hmces	0.575619839352857	-0.1309489860108	0.021	0.036	1
Erh	0.57564431131222	-0.013863550663759	0.02	0.036	1
Mrps18a	0.575773543415723	-0.241686172590804	0.021	0.036	1
Ms4a6c	0.575980152076592	-0.145052815400228	0.021	0.036	1
Capzb	0.576121236615957	-0.118188165853417	0.653	0.536	1
Rbm39	0.576139186146705	-0.0600149597822761	0.753	0.643	1
Galnt7	0.576261912433722	0.0887343806431114	0.063	0.036	1
Tusc1	0.57637819666473	0.0596061245198101	0.011	0	1
Zfp335os	0.576378196944139	0.073680642624324	0.011	0	1
Rasl11b	0.576378196944139	0.0738816260231746	0.011	0	1
Rfng	0.576378196944139	0.0734731606852383	0.011	0	1
Rfesd	0.576378196944139	0.0672303975462003	0.011	0	1
Iglc2	0.576378196944139	0.10411848645449	0.011	0	1
Plin5	0.576378196944139	0.0585021047229416	0.011	0	1
Tsga10	0.576378197223548	0.0720154626421004	0.011	0	1
Rab7b	0.576378197223548	0.082068290778501	0.011	0	1
Gm28791	0.576378197223548	0.0756212312541086	0.011	0	1
Plekha3	0.576378197223548	0.0672642625817624	0.011	0	1
Phtf1	0.576378197223548	0.0686721789541149	0.011	0	1
Tle1	0.576378197223548	0.0664008121160097	0.011	0	1
Ccl25	0.576378197223548	0.0693559462482404	0.011	0	1
Gm17749	0.576378197223548	0.0772707630860989	0.011	0	1
Med23	0.576378197223548	0.0616763482581613	0.011	0	1
Rai1	0.576378197223548	0.0845561824627229	0.011	0	1
Recql5	0.576378197223548	0.0614982430376031	0.011	0	1
Actr8	0.576378197223548	0.0702662822054931	0.011	0	1
Pnp2	0.576378197223548	0.0647725710857452	0.011	0	1
Tarbp2	0.576378197223548	0.0665333400232804	0.011	0	1
Tmem39a	0.576378197223548	0.0779530955143232	0.011	0	1
Tsr3	0.576378197223548	0.0767828565857852	0.011	0	1
Fer	0.576378197223548	0.0632003110437918	0.011	0	1
Coro1b	0.576378197223548	0.0643696538450821	0.011	0	1
Ddx41	0.576458973874546	-0.47134731132787	0.051	0.071	1
Med22	0.57654184017463	-0.0657486880676774	0.021	0.036	1
Ell2	0.5768260896148	-0.0244128242176795	0.063	0.036	1
Capns1	0.577023705312511	-0.517775107396105	0.271	0.286	1
Dgka	0.577047370884137	0.162698598387969	0.061	0.036	1
Atp5o	0.577142234215281	-0.26149029393179	0.114	0.143	1
Eef1g	0.577499352766686	-0.632960165799918	0.118	0.143	1
Sharpin	0.577606224895397	-0.305687451189128	0.05	0.071	1
Tmem88	0.577628996023314	-0.0612399455250272	0.021	0.036	1
Atxn10	0.577668669948466	-0.185289665561486	0.311	0.214	1
Tet2	0.577873115774469	-0.554969829800305	0.24	0.25	1
Ginm1	0.577896533521864	0.0965001384080583	0.062	0.036	1
Pdcd10	0.578094909360238	-0.424366077734639	0.229	0.25	1
Rbm6	0.578514736959358	0.158435843750811	0.061	0.036	1
Bckdha	0.578568407853956	-0.337297033600387	0.051	0.071	1
Qk	0.578670410972908	-0.0518701003011668	0.281	0.214	1
Cpsf7	0.578740440359832	0.166593612021566	0.147	0.107	1
Stk19	0.57910113648833	-0.00594230646853938	0.063	0.036	1
Lpin2	0.579621071362952	-0.603426462282749	0.119	0.143	1
Gm11696	0.579908426769833	0.0734720770124047	0.011	0	1
Map4k5	0.579908427335248	0.0638179328622944	0.011	0	1
Cavin2	0.579908427617954	0.0684633149477062	0.011	0	1
Pla2g4a	0.579908427617954	0.0669106836693968	0.011	0	1
Capn2	0.579908427617954	0.0678028398321465	0.011	0	1
Gm42702	0.579908427617954	0.0688660778439668	0.011	0	1
Ipo13	0.579908427617954	0.0690184113578875	0.011	0	1
Tmem35b	0.579908427617954	0.0644795426525938	0.011	0	1
Rufy3	0.579908427617954	0.0757923752783888	0.011	0	1
Pdia4	0.579908427617954	0.0665452557636312	0.011	0	1
Gm37494	0.579908427617954	0.0733285890224449	0.011	0	1
Abce1	0.579908427617954	0.0690492600334303	0.011	0	1
Nedd4	0.579908427617954	0.0427730637539575	0.011	0	1
Polr3b	0.579908427617954	0.0576658003820564	0.011	0	1
Ccnjl	0.579908427617954	0.0734113025177835	0.011	0	1
Rad50	0.579908427617954	0.0614578845188533	0.011	0	1
Reep4	0.579908427617954	0.0743102478733366	0.011	0	1
Cpsf1	0.579908427617954	0.0723917781902895	0.011	0	1
Pkd1	0.579908427617954	0.0714622227335098	0.011	0	1
Cyp4f16	0.579908427617954	0.081775924031228	0.011	0	1
2310061I04Rik	0.579908427617954	0.0606442650875652	0.011	0	1
Slc25a27	0.579908427617954	0.0680355859137131	0.011	0	1
Zfp119b	0.579908427617954	0.0771281616446459	0.011	0	1
Alkbh7	0.579908427617954	0.0586655057206698	0.011	0	1
Map3k3	0.580120672473653	-0.176516158474905	0.197	0.143	1
Bcap31	0.580166124619098	0.0383692667938589	0.108	0.071	1
Evi2a	0.580398448514744	-0.0250562242556054	0.293	0.214	1
Pura	0.580511269279599	-0.0583575479936794	0.078	0.107	1
Tsg101	0.58064884463563	-0.232909101750365	0.063	0.036	1
Kdm7a	0.580830685935051	-0.0478701287491221	0.506	0.393	1
Zbtb17	0.581397574067635	-0.0765631996236603	0.021	0.036	1
H3f3b	0.581402289018652	-0.0232926407703165	0.964	0.893	1
Clptm1l	0.581525861510116	-0.0208349955519928	0.063	0.036	1
Fam129a	0.581793421599463	-0.525948726706809	0.308	0.321	1
Maml1	0.581872186730745	-0.269879682216896	0.05	0.071	1
Med29	0.582001683223681	-0.271072583789376	0.021	0.036	1
Trim12c	0.582606439381653	-0.768648557962625	0.125	0.143	1
Rasgrp2	0.58281384206231	-0.17758079141537	0.294	0.214	1
Irf1	0.58301318885069	0.233217543310538	0.185	0.143	1
Rhno1	0.583328080375935	-0.136148630549108	0.021	0.036	1
Rab28	0.583476673481254	0.0410714824804	0.062	0.036	1
Tmem53	0.583480719867009	0.0640840452660273	0.011	0	1
Fbxo6	0.583480719867009	0.0631640853028537	0.011	0	1
Hscb	0.583480719867009	0.0636442102751597	0.011	0	1
Gm4673	0.583480719867009	0.0617296368117131	0.011	0	1
Cdyl2	0.583480719867009	0.0747606669068646	0.011	0	1
Dbr1	0.583480719867009	0.0622127244651116	0.011	0	1
Taf1b	0.583480719867009	0.062026018634183	0.011	0	1
Ppp1r16a	0.583480719867009	0.0766256451148384	0.011	0	1
1700010I14Rik	0.583480719867009	0.0556197636132417	0.011	0	1
Cry2	0.583480720153101	0.0660421006943665	0.011	0	1
Gchfr	0.583480720153101	0.074930663800476	0.011	0	1
Gm14023	0.583480720153101	0.0762652718050261	0.011	0	1
Ada	0.583480720153101	0.0519822079512172	0.011	0	1
Zgpat	0.583480720153101	0.0613861461610412	0.011	0	1
Gm8013	0.583480720153101	0.0693778226375935	0.011	0	1
0610040B10Rik	0.583480720153101	0.0692845214466938	0.011	0	1
Paip2b	0.583480720153101	0.0631376762826381	0.011	0	1
BC049715	0.583480720153101	0.0770157334335324	0.011	0	1
2310057M21Rik	0.583480720153101	0.0657784902060673	0.011	0	1
Deaf1	0.583480720153101	0.0657113965428803	0.011	0	1
Zfp617	0.583480720153101	0.0695577249683728	0.011	0	1
Filip1	0.583480720153101	0.0593156716005904	0.011	0	1
Amotl2	0.583480720153101	0.056168701536403	0.011	0	1
Ascc1	0.583480720153101	0.0682849603804867	0.011	0	1
Ebf1	0.583480720153101	0.0908273285617022	0.011	0	1
A530017D24Rik	0.583480720153101	0.0561243349493801	0.011	0	1
Ermard	0.583480720153101	0.0616994028716746	0.011	0	1
Zbtb9	0.583480720153101	0.07003189866306	0.011	0	1
Ager	0.583480720153101	0.0730888469586299	0.011	0	1
1810055G02Rik	0.583480720153101	0.0609507372086196	0.011	0	1
Map2k2	0.583979066340257	-0.0100040218387759	0.151	0.107	1
Itga2b	0.58403242157097	0.106647945172504	0.062	0.036	1
Unc50	0.584283353520358	-0.0289019507497274	0.063	0.036	1
Igf1r	0.584821112563719	-0.143835853078137	0.434	0.321	1
Mettl9	0.584854702116546	-0.0115839421856225	0.242	0.179	1
Rnf5	0.584879402787039	-0.398490638167642	0.052	0.071	1
Lin7c	0.58558551255206	-0.164978162363602	0.152	0.107	1
Stx5a	0.585619726918633	0.103690830401867	0.107	0.071	1
Tbcb	0.585939311670813	-0.428991898229111	0.116	0.143	1
Atp8a1	0.586190801075562	-0.0851239268980319	0.151	0.107	1
Rufy1	0.586760471289457	-0.572155524033574	0.021	0.036	1
Lrsam1	0.58709620465535	0.0566602024971103	0.01	0	1
Uxs1	0.587096204944919	0.0699994007829983	0.01	0	1
Mthfd2l	0.587096204944919	0.0681778217920331	0.01	0	1
Gucy2c	0.587096204944919	0.0780722058617558	0.01	0	1
AI987944	0.587096204944919	0.0626053956793332	0.01	0	1
Gmppb	0.587096204944919	0.0597321516149249	0.01	0	1
Bzw2	0.587096204944919	0.0553778376520982	0.01	0	1
2900060B14Rik	0.587096205234488	0.0666449739862411	0.01	0	1
Mndal	0.587096205234488	0.0651049842103551	0.01	0	1
A430105J06Rik	0.587096205234488	0.0569402665957336	0.01	0	1
Mocs3	0.587096205234488	0.0628872941739296	0.01	0	1
Ptpn3	0.587096205234488	0.0636288546555048	0.01	0	1
Pex1	0.587096205234488	0.0711229985786211	0.01	0	1
Scarb1	0.587096205234488	0.068842574752849	0.01	0	1
Slc7a1	0.587096205234488	0.0728926325647085	0.01	0	1
Mmrn1	0.587096205234488	0.0588456536244964	0.01	0	1
Pou2f2	0.587096205234488	0.0805189405928092	0.01	0	1
Pld3	0.587096205234488	0.0647360459976262	0.01	0	1
Dyrk1b	0.587096205234488	0.0621124540627688	0.01	0	1
Utp4	0.587096205234488	0.062010097512112	0.01	0	1
Acat1	0.587096205234488	0.0672959551277575	0.01	0	1
E130307A14Rik	0.587096205234488	0.0719009283992027	0.01	0	1
Dusp18	0.587096205234488	0.0665397564534277	0.01	0	1
Drg2	0.587096205234488	0.0559525460993953	0.01	0	1
Abi3	0.587096205234488	0.0811390073870675	0.01	0	1
Cep95	0.587096205234488	0.0659957525361843	0.01	0	1
Gm12589	0.587096205234488	0.0773497306549876	0.01	0	1
Nufip1	0.587096205234488	0.0736975499967781	0.01	0	1
Lifr	0.587096205234488	0.0855208692501611	0.01	0	1
1700120C14Rik	0.587096205234488	0.0701796625866063	0.01	0	1
Rarg	0.587096205234488	0.0689745403190064	0.01	0	1
Wdr24	0.587096205234488	0.0775368780212885	0.01	0	1
Mpig6b	0.587096205234488	0.0717553224712286	0.01	0	1
Mdc1	0.587096205234488	0.0701428690133131	0.01	0	1
Stx3	0.587096205234488	0.0752139718333802	0.01	0	1
Chd4	0.587190009850064	-0.316040140832511	0.231	0.25	1
Vezf1	0.587652565719836	-0.406585422106149	0.118	0.143	1
Cyb5r3	0.587808208703327	-0.0174363209899785	0.062	0.036	1
Nat9	0.587971582204355	0.143299572996194	0.06	0.036	1
Eif3c	0.588295689199588	0.189664824204519	0.144	0.107	1
H2-Q7	0.588389968693499	-0.0889508644935437	0.021	0.036	1
Prkd3	0.588659548524492	0.167766655152121	0.061	0.036	1
Trappc1	0.58867057504251	-0.0388926459024067	0.062	0.036	1
Smg6	0.589169988050107	-0.0648115594584476	0.05	0.071	1
Arl3	0.58931564177074	0.114756359362423	0.061	0.036	1
Creb1	0.589946320892655	-0.0215121374702157	0.062	0.036	1
Abhd5	0.59058418304061	-0.238037693715478	0.083	0.107	1
Odc1	0.5907389846561	-0.253147751786678	0.083	0.107	1
Ercc5	0.590756066767481	0.0726706718249306	0.01	0	1
Rhbdd1	0.590756066767481	0.063261001739619	0.01	0	1
Slc41a1	0.590756066767481	0.0678837305783471	0.01	0	1
Rps6kc1	0.590756066767481	0.0472737778539391	0.01	0	1
Tor4a	0.590756066767481	0.0571945822517697	0.01	0	1
0610009E02Rik	0.590756066767481	0.0628630384464969	0.01	0	1
Il1bos	0.590756066767481	0.0760770483362566	0.01	0	1
Fbxl8	0.590756066767481	0.0543663931402378	0.01	0	1
Rfwd3	0.590756066767481	0.0524626688452673	0.01	0	1
Gnb5	0.590756066767481	0.0498615841891195	0.01	0	1
Wars	0.590756066767481	0.0558096944531848	0.01	0	1
Bag5	0.590756066767481	0.06854312466614	0.01	0	1
Ly6i	0.590756066767481	0.0712018840684063	0.01	0	1
Zbed4	0.590756066767481	0.0626656850641284	0.01	0	1
Donson	0.590756066767481	0.0615999637848339	0.01	0	1
Dele1	0.590756066767481	0.0577312801672884	0.01	0	1
Dnase1l1	0.590756066767481	0.0598528633134364	0.01	0	1
Apc	0.590772798325667	0.0254869568270731	0.062	0.036	1
Lrrfip2	0.590993424162386	0.0671899198198712	0.104	0.071	1
Ehbp1l1	0.591224656561109	0.108948925227733	0.146	0.107	1
Proser1	0.591497849378716	-0.444708523150385	0.051	0.071	1
Kat8	0.591654718554581	-0.0615468164449982	0.021	0.036	1
Bod1l	0.591720785580873	-0.425816250749292	0.106	0.071	1
Tspan13	0.59188049780054	-0.644820538389548	0.236	0.25	1
Selenok	0.592093150037091	-0.0626271082984764	0.564	0.429	1
Sh2b2	0.592149784466237	-0.21353147631922	0.021	0.036	1
Ube2q2	0.592149784605884	-0.162125344795305	0.021	0.036	1
Cd74	0.592397564367555	0.400904214128855	0.143	0.107	1
Grk6	0.592515851646901	-0.184436066318839	0.185	0.214	1
Elob	0.592624128368803	-0.193736058467494	0.437	0.429	1
Wdr13	0.592744814983293	-0.0395564606424498	0.021	0.036	1
Mapk7	0.592824145890864	0.14315006182239	0.06	0.036	1
Clcn3	0.593315517987795	-0.112920256664918	0.05	0.071	1
Pop7	0.593980046980633	0.0609554206621813	0.061	0.036	1
Luc7l3	0.594133092343727	-0.326203092042639	0.051	0.071	1
Osgepl1	0.594461545227775	0.0523066964915472	0.01	0	1
Snrpa1	0.594461545227775	0.0581611608100685	0.01	0	1
Oas1c	0.594461545524591	0.0550150262976194	0.01	0	1
