Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ppp1r14b	0.443632233461486	0.391528944726884	0.139	0.128	1
Zfyve16	0.443703673810253	0.113003188993154	0.025	0.017	1
Rfc4	0.443703673810253	0.103023593417979	0.025	0.017	1
Eci1	0.44372831073319	-0.0206223410950498	0.025	0.036	1
Tram2	0.444193113103294	-0.0605328317083769	0.005	0.011	1
Zfp235	0.444193113103294	-0.0561608910925819	0.005	0.011	1
Hdhd2	0.444193113103294	-0.0604297029283968	0.005	0.011	1
Hist1h1e	0.444208307617905	-0.0409755790648366	0.069	0.088	1
Zbtb6	0.444235603565691	0.169472625218169	0.035	0.025	1
Shld3	0.444235603565691	0.146299085592209	0.035	0.025	1
Toe1	0.444284766194617	0.223239457235723	0.05	0.039	1
Nup35	0.444376191533913	0.093538782636067	0.025	0.017	1
Cd200r4	0.444544029555851	-0.0136245045429444	0.03	0.042	1
Gm4258	0.444712645541089	0.118663204005089	0.025	0.017	1
Wdr81	0.444827330774658	0.0104422391079544	0.02	0.03	1
Ambra1	0.445007240121896	0.0316318585585114	0.03	0.042	1
Hacd3	0.44504929059192	0.092094496476315	0.025	0.017	1
Gucd1	0.44504929059192	0.249572859480695	0.025	0.017	1
Nub1	0.445065840713817	0.0182470377860886	0.129	0.159	1
Steap3	0.445116795781069	-0.0476310302955385	0.005	0.011	1
Coq8a	0.445116795781069	-0.0560243740577269	0.005	0.011	1
Tmem62	0.445116795781069	-0.0721290749915102	0.005	0.011	1
Lockd	0.445116795781069	-0.0358628223022518	0.005	0.011	1
Foxred1	0.445116795781069	-0.0711750694442808	0.005	0.011	1
Zfp58	0.445116795781069	-0.0954996457005111	0.005	0.011	1
Mettl22	0.445116795781069	-0.0628703152419954	0.005	0.011	1
H2-Oa	0.445116795781069	-0.053237301655024	0.005	0.011	1
Kctd1	0.445116795781069	-0.0637736176208361	0.005	0.011	1
Ssr4	0.445479573926982	0.18194916671147	0.223	0.208	1
Lamtor3	0.446006065632362	0.102540350876437	0.109	0.091	1
Cers2	0.44602622887761	-0.134713601484583	0.109	0.13	1
Ro60	0.446041572627191	-0.0818591498747965	0.005	0.011	1
Zbtb18	0.446041572627191	-0.0376840256098661	0.005	0.011	1
Gm8797	0.446041572627191	-0.0530653347223089	0.005	0.011	1
Gm4876	0.446041572627191	-0.0468153230310195	0.005	0.011	1
Alg11	0.446041572627191	-0.0580136669688812	0.005	0.011	1
Dcakd	0.446041572627191	-0.0375067764660694	0.005	0.011	1
AW209491	0.446041572627191	-0.0436419595992513	0.005	0.011	1
Tmem186	0.446041572627191	-0.0378917300930753	0.005	0.011	1
Poglut1	0.446041572627191	-0.0557779995231673	0.005	0.011	1
Ddx11	0.446041572627191	-0.0407644886973094	0.005	0.011	1
Ocrl	0.446041572627191	-0.0527724424230488	0.005	0.011	1
Aifm1	0.446041572627191	-0.0492234003218361	0.005	0.011	1
Zmym3	0.446041572627191	-0.0378596713258677	0.005	0.011	1
Bnip2	0.44607525394972	-0.138755937680303	0.069	0.085	1
Pdcd10	0.446111969890699	0.04703712611967	0.193	0.233	1
Rmi1	0.446228262615406	-0.00554125768709351	0.025	0.036	1
Rps27	0.446575692541837	-0.0335219295294582	0.96	0.942	1
Hes1	0.446934804427919	-0.15592232640455	0.144	0.167	1
3110009E18Rik	0.446967442712173	-0.0315309892480968	0.005	0.011	1
Pigc	0.446967442712173	-0.0478639581131575	0.005	0.011	1
Slc16a1	0.446967442712173	-0.036354012004934	0.005	0.011	1
Gm15446	0.446967442712173	-0.0457123659777729	0.005	0.011	1
Wscd2	0.446967442712173	-0.0255084168532653	0.005	0.011	1
Bcl2l12	0.446967442712173	-0.0305935614584069	0.005	0.011	1
Zfp689	0.446967442712173	-0.0136396541486465	0.005	0.011	1
Arsa	0.446967442712173	-0.035712603291377	0.005	0.011	1
4930481A15Rik	0.446967442712173	-0.0287514695569893	0.005	0.011	1
Pygm	0.446967442712173	-0.0267594270915073	0.005	0.011	1
Siah1b	0.446967442712173	-0.0601096059768488	0.005	0.011	1
Mrpl55	0.447023406707602	0.119945805516362	0.035	0.025	1
Ube2r2	0.447045355555899	0.273537575307846	0.144	0.13	1
Pacsin2	0.447264756765037	-0.051216292230432	0.074	0.093	1
Gpcpd1	0.447552717456252	0.0677767094727705	0.054	0.071	1
Bcl7a	0.447894405100168	-0.00902374748094177	0.005	0.011	1
Rcc1l	0.447894405100168	-0.0191363315365985	0.005	0.011	1
Dmac2l	0.447894405100168	-0.0399798294249772	0.005	0.011	1
Gm17066	0.447894405100168	-0.026773637259474	0.005	0.011	1
Vps33b	0.448423493329252	0.0817790225064845	0.025	0.017	1
Gm16565	0.448822458848976	-0.0126903734845001	0.005	0.011	1
Pole	0.448822458848976	-0.0181437778104619	0.005	0.011	1
Etfrf1	0.448822458848976	-0.0275808077617155	0.005	0.011	1
Meak7	0.448822458848976	0.0170036546271826	0.005	0.011	1
Shfl	0.448822458848976	-0.0126150285674636	0.005	0.011	1
Amigo3	0.448822458848976	-0.0118326363062251	0.005	0.011	1
Cd68	0.448822458848976	-0.00629795337649877	0.005	0.011	1
G2e3	0.448822458848976	-0.0171645001518734	0.005	0.011	1
Zfp346	0.448822458848976	-0.0065943957582852	0.005	0.011	1
Txndc16	0.448822458848976	0.0146798093770337	0.005	0.011	1
Rnaseh1	0.449777231121433	0.0738489928479266	0.025	0.017	1
Atp5g2	0.449792947681145	0.13891678537183	0.386	0.381	1
Zfp91	0.450079002217047	0.20383109148751	0.356	0.351	1
Rpl35	0.450156876051165	-0.0130283031299032	0.594	0.619	1
Pex2	0.450256113879065	0.160779773458152	0.05	0.039	1
Zfp330	0.450444571053616	0.00194304464876949	0.074	0.094	1
Spint2	0.450454967841196	0.0841927754160518	0.025	0.017	1
Chchd7	0.450466010453805	0.0795579089484878	0.045	0.034	1
Nipa2	0.450753200989026	0.174501490871589	0.109	0.094	1
Sh2d3c	0.451037577996275	0.128233759446914	0.084	0.07	1
Sgf29	0.451133282615163	0.0587244974193848	0.025	0.017	1
Ppp6r1	0.451185943955872	-0.0268430700509431	0.119	0.144	1
Eif4a3	0.45140189132272	0.192968762398163	0.149	0.132	1
Naa15	0.451471722030211	0.011417612426644	0.114	0.14	1
1110004F10Rik	0.451677804347892	0.385365174932134	0.149	0.136	1
Paip2	0.451708617694601	-0.0495002814157168	0.203	0.239	1
Dnajc17	0.45181217506991	0.0725838223304014	0.025	0.017	1
Cd2bp2	0.45184916780835	-0.0640817862264904	0.045	0.059	1
Brpf1	0.452055291195668	-0.0363253144918602	0.05	0.065	1
Tmem209	0.452066445008986	0.0997156542955323	0.035	0.025	1
Mob3a	0.452340117086148	0.182577291067003	0.134	0.118	1
Ist1	0.452398431925025	-0.0592315388889212	0.064	0.081	1
2310057M21Rik	0.452491644830219	0.0500871900715339	0.025	0.017	1
Abhd10	0.452628760921748	0.0721290409556174	0.035	0.025	1
Pole3	0.452778438026388	-0.119731389202354	0.035	0.047	1
Sgta	0.452785440477381	0.168788126195014	0.069	0.057	1
Gdi2	0.453290640020684	-0.0705456212050075	0.223	0.26	1
Uqcrh	0.453366638518065	-0.10966725727226	0.495	0.551	1
Brd8	0.453452949431876	0.129947839758888	0.064	0.083	1
Tsg101	0.453472119714285	-0.124398592705588	0.05	0.064	1
Tmed10	0.453487509352369	-0.0312146541931957	0.183	0.215	1
Btbd7	0.453569898357952	0.0534601791334868	0.124	0.15	1
Rpl27a	0.453615061526509	0.0130102520381286	0.97	0.955	1
Dtl	0.453852314757688	0.0819206368705886	0.025	0.017	1
Mepce	0.454018573016388	0.144610893543002	0.094	0.079	1
Frmd8	0.454166070806884	-0.0485795321634383	0.04	0.053	1
Cr1l	0.454194518647543	-0.02868741086935	0.149	0.174	1
Timm29	0.454397020446605	0.0848116425191764	0.045	0.034	1
Cnpy3	0.454416603286655	0.173840169206659	0.05	0.039	1
Sla2	0.454551738129683	-0.119397152301869	0.035	0.047	1
Rsbn1	0.454581086076092	-0.156651043080056	0.059	0.075	1
Tmem163	0.454787827682817	0.0471290835705928	0.025	0.036	1
Rnf167	0.454803211952093	0.0196384771506256	0.054	0.071	1
Ubr7	0.454881971290713	0.112416992841941	0.035	0.025	1
Zbtb5	0.455446259482798	0.0754606881619679	0.035	0.025	1
St8sia4	0.455872798113466	-0.172754547279952	0.114	0.135	1
Slc28a2	0.455897639957056	0.0422369021859142	0.025	0.017	1
Hipk3	0.456065153133642	-0.108829772787127	0.03	0.041	1
Rab3gap1	0.456355631054437	-0.0634005836668926	0.054	0.07	1
Zbed3	0.456773856629726	-0.0871374915839924	0.035	0.047	1
Ccdc174	0.456783785340662	-0.0276814962680725	0.129	0.154	1
Cnot6l	0.456851144674894	-0.00691941829888676	0.203	0.239	1
Tap1	0.456890286800165	-0.068761289217164	0.074	0.091	1
Anxa7	0.457219011714832	-0.0714507168771853	0.035	0.047	1
Gpi1	0.457395974056558	-0.0750256916200824	0.158	0.188	1
Use1	0.457613343949251	-0.0938240324245687	0.213	0.245	1
Fam129b	0.457667482506663	0.166926319801261	0.05	0.039	1
Padi2	0.458022973845558	-0.0722297049457548	0.124	0.148	1
Trim33	0.458187098061449	-0.125140583364324	0.069	0.085	1
Derl1	0.458428149625545	0.163948053141057	0.114	0.14	1
Cog2	0.458445503665981	-0.138560631963666	0.025	0.035	1
Med28	0.458763003907149	-0.0510586822244133	0.079	0.099	1
Ip6k1	0.45887770269946	0.0225614238102402	0.064	0.083	1
Nmt1	0.459624344580818	-0.0119729036127422	0.04	0.053	1
Rpl10a	0.460549270906025	-0.0432290287370383	0.708	0.753	1
Ndufb3	0.460876963127778	0.00431096472245018	0.089	0.111	1
Slc2a3	0.461033914190986	0.199437742608951	0.094	0.079	1
Tbrg1	0.46132438851343	0.0132554134660773	0.074	0.094	1
Arhgap4	0.461924611800402	-0.0636612127739656	0.069	0.087	1
Gripap1	0.462215328583185	0.00413905700954498	0.084	0.105	1
Rhog	0.462536129605432	0.165759438902852	0.178	0.162	1
Stau1	0.462670742182782	0.0427584692683126	0.054	0.071	1
Ptpmt1	0.462908847545493	0.191125911719514	0.04	0.03	1
Atp8a1	0.462921108029245	0.166704662196788	0.069	0.057	1
Sh3glb2	0.463028150757488	-0.0502685119036766	0.035	0.047	1
Plpbp	0.463239111888515	0.228674154213022	0.079	0.066	1
Hsd17b12	0.463424579224848	0.161745813851189	0.059	0.048	1
Ostc	0.463814886099943	0.0692606741760379	0.099	0.123	1
Pnkd	0.464266916186704	0.15441368180924	0.054	0.043	1
Mcm7	0.464271445269879	-0.0304671782232452	0.04	0.053	1
Sptlc2	0.464410566978097	0.0587167188578402	0.059	0.047	1
Fkbp3	0.4644672821429	0.284069928987268	0.139	0.126	1
Snhg17	0.464488376003614	0.165395771925226	0.04	0.03	1
Epc2	0.464660712970326	0.036173847689301	0.134	0.164	1
Mfng	0.46471992899989	0.140615685639174	0.109	0.094	1
Pik3c3	0.464823821397921	-0.0809013967921884	0.035	0.047	1
Zc3h14	0.464849385834647	0.273513246378024	0.114	0.101	1
Vps11	0.465148422568779	-0.0849929786263335	0.03	0.041	1
Actr1b	0.465272039468106	-0.0290385202407835	0.069	0.087	1
Kcmf1	0.465397690146512	0.159392969483316	0.124	0.108	1
Rab35	0.465562208724711	-0.135511154057372	0.074	0.09	1
Hipk1	0.46597027041593	-0.0486475314269244	0.124	0.146	1
Per2	0.466395419436376	-0.105460906547465	0.01	0.017	1
Eny2	0.466411108268222	0.267669135136093	0.144	0.134	1
Ube2q1	0.466510773046466	0.0419768406500758	0.099	0.122	1
Zfp654	0.466623358676332	0.00433470396208929	0.035	0.047	1
Exoc6	0.466817204429469	0.244568268359382	0.059	0.048	1
Gm47283	0.467033188646204	0.155162795434512	0.04	0.054	1
Cwc25	0.467091443272096	0.0688920074284693	0.119	0.143	1
Aldh3a2	0.467258650378419	-0.0934030697642726	0.025	0.035	1
Hint2	0.467524575029283	-0.0410184180185326	0.035	0.047	1
Itga2	0.467666033114746	-0.0229367636758102	0.139	0.166	1
Jmy	0.467769979575765	0.0778365255171025	0.064	0.083	1
Rps12	0.467819669301478	-0.0295938254013102	0.941	0.947	1
Fkbp15	0.468365533598732	0.101910865246085	0.064	0.082	1
Katna1	0.468467396317107	-0.0898006887304216	0.045	0.058	1
Rere	0.468504034437718	-0.0463162591306153	0.05	0.064	1
Ifi213	0.468655386263302	-0.0982430860282807	0.01	0.017	1
Zfyve19	0.468655386263302	-0.116393280759783	0.01	0.017	1
Tmem251	0.468710876500267	0.266650911084634	0.104	0.091	1
Zfpm1	0.46888683962873	0.0407472346615829	0.144	0.173	1
Cers5	0.469002828641787	-0.0260704805075294	0.03	0.041	1
Copb2	0.469029802341528	-0.10088995458604	0.079	0.097	1
Parp4	0.469258253893176	-0.0857397721874861	0.059	0.075	1
Pld1	0.469410053219822	-0.137116287817756	0.01	0.017	1
Rarg	0.469774321807401	-0.142287937057509	0.015	0.023	1
Ago3	0.469868534262519	-0.125836636445092	0.025	0.035	1
Mterf1a	0.469869957120708	0.139039426880722	0.02	0.013	1
Usp10	0.469969186363047	-0.0869911706066022	0.03	0.041	1
Nrarp	0.470018820183932	-0.0947766933464713	0.495	0.528	1
Nat10	0.470165391614622	-0.0939930369809376	0.01	0.017	1
Kat5	0.470234003896906	-0.0379158809854904	0.035	0.047	1
Mcu	0.470255323139405	-0.133200403884325	0.02	0.029	1
Nfkbil1	0.470650092740636	0.141984922471351	0.02	0.013	1
Rab27b	0.470914733883515	-0.102069153496426	0.025	0.035	1
Atpaf2	0.471067362524716	-0.144529035277341	0.015	0.023	1
Mcm3ap	0.471438315358698	-0.0890432913937089	0.025	0.035	1
Calcrl	0.471678080536288	-0.0796572080307	0.01	0.017	1
Rmdn1	0.471678080536288	-0.0801707046760792	0.01	0.017	1
Dlg1	0.471927767669397	0.00672602411242657	0.059	0.047	1
Cd38	0.472435429965486	-0.0830588010548279	0.01	0.017	1
Gm42829	0.472435429965486	-0.081162249353408	0.01	0.017	1
Man2a2	0.472435429965486	-0.0540695963917139	0.01	0.017	1
5430427O19Rik	0.472435429965486	-0.0682991210780492	0.01	0.017	1
Fasn	0.472498470108961	0.00569522229865865	0.035	0.047	1
Tfe3	0.472498470108961	-0.0453980087180523	0.035	0.047	1
Myadm	0.472557014374409	0.000600396410396664	0.035	0.025	1
Hist1h4i	0.473133404973929	-0.107587568590832	0.02	0.029	1
Mag	0.473193448637627	-0.0852465109032487	0.01	0.017	1
1700021F05Rik	0.473193448637627	-0.0439424006381727	0.01	0.017	1
Pcca	0.473193448637627	-0.0674610342272357	0.01	0.017	1
Rnpc3	0.473427349072868	-0.0208889221917468	0.054	0.07	1
Hk1	0.473460612685348	0.228230873608083	0.079	0.067	1
Cd3e	0.473659305596974	-0.14409276340053	0.015	0.023	1
Srp14	0.473829815088638	-0.175378203416081	0.233	0.26	1
Capza1	0.473864951256101	-0.0527625727008125	0.203	0.238	1
Cul5	0.474072072364295	0.029399975560361	0.04	0.053	1
Smad3	0.474318852188054	0.000867273803225599	0.099	0.12	1
Bicral	0.47441626692873	0.0900573940362143	0.064	0.052	1
Ikzf3	0.47443464531409	-0.149024103948359	0.119	0.138	1
Eri3	0.474711491487772	-0.0466451597906673	0.01	0.017	1
Leng9	0.474711491487772	-0.0872801497155055	0.01	0.017	1
Slc11a2	0.474711491487772	-0.0858966752471251	0.01	0.017	1
Airn	0.474711491487772	-0.0736710501087775	0.01	0.017	1
Tspan5	0.474768909799233	-0.0353640964667962	0.035	0.047	1
Amdhd2	0.474958240902476	-0.111417421911489	0.015	0.023	1
Gm12940	0.475346087655561	0.118053211573821	0.02	0.013	1
Daglb	0.475346087655561	0.0906544185416912	0.02	0.013	1
Il6st	0.475471514548012	-0.0584370568726072	0.01	0.017	1
Nomo1	0.475638502949971	-0.0884776328362929	0.025	0.035	1
Denr	0.476092340192127	-0.0319931697602059	0.084	0.103	1
Arhgef12	0.476131240463882	0.126951770937075	0.02	0.013	1
G6pc3	0.476131240463882	0.0764625767649158	0.02	0.013	1
Stk39	0.476164965600923	-0.0507360126358316	0.025	0.035	1
Pml	0.476164965600923	-0.0642241012101196	0.025	0.035	1
Bcat2	0.476232178381032	-0.035499556135977	0.01	0.017	1
Agk	0.476259109830836	-0.0881216987894369	0.015	0.023	1
Marc2	0.476268039931265	0.177802969905066	0.104	0.09	1
Pygb	0.476428304076949	-0.0808663169842237	0.025	0.035	1
Itpr1	0.476470075971276	-0.0783996404531779	0.04	0.052	1
Adrm1	0.476808073943371	-0.042915845589413	0.054	0.07	1
Asb6	0.476968191662431	0.0554888587928219	0.05	0.039	1
Trim5	0.476993561125587	-0.0491663850742129	0.01	0.017	1
Tomm7	0.477040346714086	-0.0450996371865628	0.198	0.232	1
Sdhb	0.477041134150328	0.0407236292976185	0.124	0.15	1
Arl6ip6	0.477155315238571	0.189261082825223	0.03	0.022	1
Aldh16a1	0.477178951020068	-0.0876144552953192	0.02	0.029	1
Rnf103	0.477338003725053	-0.0686960946210924	0.04	0.052	1
Naa25	0.477703676237944	0.0984777055992652	0.02	0.013	1
2310015A10Rik	0.477703676237944	0.109347456479731	0.02	0.013	1
Alg13	0.477755583510094	-0.0559681747068064	0.01	0.017	1
Slc16a6	0.477772411067603	0.0107323898099116	0.163	0.194	1
Cnot11	0.478109552339942	0.208854576714374	0.089	0.076	1
Rnf43	0.478214068667954	-0.0983281529635124	0.015	0.023	1
Mettl17	0.478490957952558	0.105336314970257	0.02	0.013	1
Lpar6	0.478490957952558	0.102146902340374	0.02	0.013	1
Cenpo	0.478518271199012	-0.0446884354768049	0.01	0.017	1
Psmc5	0.478528441768246	0.124441302586559	0.079	0.1	1
Gnpda2	0.478838159474753	0.102110106591877	0.04	0.03	1
Mrpl10	0.478866694974364	-0.097653894040296	0.015	0.023	1
Fam117a	0.478870787973037	-0.00452280396715632	0.035	0.047	1
Sirt7	0.478916674481262	-0.0800350030204614	0.119	0.141	1
Tprkb	0.478918534898682	-0.0893149727525746	0.02	0.029	1
Etf1	0.479173310058012	-0.0482779335500785	0.129	0.155	1
Mtx1	0.479204250278121	-0.0330694100176659	0.03	0.041	1
Crtc1	0.479281597474995	-0.0258660929093503	0.01	0.017	1
Sept4	0.479281623619654	-0.0392354206711526	0.01	0.017	1
Cdc42	0.479336543337011	-0.0844271048234395	0.525	0.596	1
Mettl3	0.479656735396856	0.123998410209018	0.03	0.022	1
Ost4	0.47967873823579	0.269475035258843	0.233	0.23	1
Rdx	0.480034933838314	-0.114700391022079	0.089	0.106	1
Smg8	0.480045640196821	-0.0315250182450638	0.01	0.017	1
Med24	0.480045640196821	-0.0470247766370974	0.01	0.017	1
Taf2	0.480045640196821	0.00200500855821495	0.01	0.017	1
Gorab	0.480067645887764	0.115046098555405	0.02	0.013	1
Slfn9	0.480067645887764	0.0911537043327548	0.02	0.013	1
Gm32036	0.480067645887764	0.0790099831355973	0.02	0.013	1
Pde12	0.480700056896129	0.0358476476607836	0.035	0.047	1
Slc37a2	0.480810320352809	0.0351559794633063	0.01	0.017	1
Gmds	0.480810320352809	-0.0133361585197098	0.01	0.017	1
Katnb1	0.480827488947605	-0.0544363391868586	0.015	0.023	1
Tmem238	0.480857050840133	0.0822676726657681	0.02	0.013	1
Zfp810	0.480857050840133	0.0981903908873457	0.02	0.013	1
Tnf	0.480857050840133	0.126794619786735	0.02	0.013	1
Rtl8a	0.480857050840133	0.0778562459659505	0.02	0.013	1
Fech	0.48098445500636	0.0545560318074622	0.04	0.03	1
Ndufb11	0.481032926323573	0.276773140215423	0.307	0.313	1
Unc119b	0.481041127934128	-0.0234860156410207	0.05	0.064	1
Slc30a5	0.481243356873074	-0.0779233812507412	0.02	0.029	1
Prmt5	0.481243356873074	-0.0843866340538218	0.02	0.029	1
Zfp141	0.481482057417237	-0.0388047432820712	0.015	0.023	1
Nelfcd	0.481521846304044	0.0768192715171588	0.04	0.03	1
Krtcap3	0.481575663507401	-0.0158510233339205	0.01	0.017	1
Myo6	0.481612897368197	-0.0689868690496449	0.045	0.058	1
Aste1	0.48164716226545	0.0630664502469092	0.02	0.013	1
Zbtb39	0.48164716226545	0.100230903827685	0.02	0.013	1
Sft2d1	0.481819868538963	-0.0510629155908564	0.045	0.058	1
Rngtt	0.481977080425048	-0.0405702939374299	0.025	0.035	1
Zfp110	0.482026895705387	0.194990470895203	0.064	0.053	1
Fam214b	0.482059564165047	0.0952406073137206	0.04	0.03	1
Mrps18c	0.482298825764661	0.189192707565853	0.059	0.077	1
Gpsm1	0.482408067625986	-0.0578489289389797	0.02	0.029	1
Ptcd2	0.482408067625986	-0.0626228052370025	0.02	0.029	1
Ttll5	0.482437979522484	0.0962769868959736	0.02	0.013	1
Fas	0.482437979522484	0.118373451835078	0.02	0.013	1
Snx18	0.482785692918464	0.0378589318866192	0.203	0.237	1
Gm9856	0.482792647889224	-0.0403325250095027	0.015	0.023	1
Qrfp	0.482848985106791	0.118114468104515	0.223	0.264	1
Rab11a	0.482878489556958	0.294457174362428	0.129	0.117	1
Rrp15	0.482990997046295	-0.010028046719992	0.02	0.029	1
Sf3a1	0.483062756779411	0.024207950637758	0.045	0.058	1
Cep162	0.48310833647901	0.00469017454946682	0.01	0.017	1
Dcaf4	0.48310833647901	0.0429776996364649	0.01	0.017	1
B4galt7	0.483161909039666	-0.0750048796567856	0.094	0.113	1
Pdlim5	0.483198771233545	0.0332318114830665	0.064	0.082	1
Mtfr1	0.483229501967156	0.0505291385243847	0.02	0.013	1
Mfsd11	0.483422240553378	0.100300626244917	0.03	0.022	1
Trim30d	0.483448669158514	-0.0510441461785149	0.015	0.023	1
Ppie	0.483451054740896	0.0596038620272227	0.035	0.047	1
Foxk1	0.48356886010717	-0.0498025261510817	0.025	0.035	1
Tmsb15b1	0.483776842113433	-0.0625729190159671	0.015	0.023	1
Atxn10	0.483874819218696	-0.0794951368175157	0.04	0.052	1
Ndufb9	0.483927086088951	0.27259611272788	0.238	0.225	1
Tbc1d12	0.484021728952541	0.0617160039779591	0.02	0.013	1
Ticam1	0.484051381037758	0.0855468718906449	0.03	0.022	1
Thap1	0.484105173959057	-0.0403510609889488	0.015	0.023	1
Cse1l	0.48413918938307	0.0557800756799012	0.05	0.039	1
Smim4	0.484202060088596	0.152406852060276	0.059	0.048	1
Clnk	0.48420370717368	-0.0312835356304924	0.05	0.064	1
Rnaset2b	0.484635720517446	0.13459941926375	0.059	0.048	1
Gm26740	0.484636418374135	-0.144809450472706	0.035	0.046	1
Slf2	0.484753044815792	0.104316741283744	0.04	0.03	1
Clcc1	0.484762161920967	-0.0752684373871597	0.015	0.023	1
Sgms1	0.484814659828868	0.0616521636604356	0.02	0.013	1
Mfsd5	0.485163513366069	-0.0153361366238582	0.025	0.035	1
Pdhb	0.485172129630154	-0.113125284416583	0.089	0.106	1
Mrps16	0.485238623444858	0.282710592849751	0.114	0.102	1
Arhgap12	0.485292717785751	0.130241824947289	0.04	0.03	1
Cdyl	0.485345907683394	-0.0749583705652562	0.045	0.058	1
Naf1	0.485419632673018	-0.0545713928451083	0.015	0.023	1
Rundc1	0.485608293943519	0.0443300914549974	0.02	0.013	1
Dynll2	0.486009056608139	0.2511847645137	0.109	0.097	1
St3gal6	0.486152438709993	0.0528679815704114	0.069	0.087	1
Safb	0.486202453689911	-0.0505985158722035	0.158	0.136	1
AI837181	0.486257980967922	0.0897029293520264	0.074	0.061	1
Crot	0.486286486576057	0.153466072111212	0.045	0.035	1
Gpr155	0.486402630641035	0.0413744780887886	0.02	0.013	1
Gna12	0.486496593854138	-0.0492438256914777	0.02	0.029	1
Bloc1s2	0.486503090245489	-0.0677118227144674	0.04	0.052	1
Stau2	0.486514210409054	-0.0172788114607394	0	0.002	1
Ly96	0.486514210409054	-0.0210157765754772	0	0.002	1
Ptp4a1	0.486514210409054	-0.0187738020161123	0	0.002	1
Rab23	0.486514210409054	-0.0129450925367643	0	0.002	1
Gm38336	0.486514210409054	-0.0194731183058942	0	0.002	1
Gm16152	0.486514210409054	-0.0257803772906201	0	0.002	1
Tbc1d8	0.486514210409054	-0.0185530866502468	0	0.002	1
8430432A02Rik	0.486514210409054	-0.016454237806592	0	0.002	1
1700019D03Rik	0.486514210409054	-0.0208032024166379	0	0.002	1
Plcl1	0.486514210409054	-0.0160575441596199	0	0.002	1
Gm11579	0.486514210409054	-0.0347611967189235	0	0.002	1
2810408I11Rik	0.486514210409054	-0.0301211826487718	0	0.002	1
Idh1	0.486514210409054	-0.0111274846964371	0	0.002	1
A530032D15Rik	0.486514210409054	-0.0100061357972219	0	0.002	1
Chrng	0.486514210409054	-0.0195239919024523	0	0.002	1
Mroh2a	0.486514210409054	-0.0225911192218689	0	0.002	1
Serpinb2	0.486514210409054	-0.0366457055366447	0	0.002	1
Dsel	0.486514210409054	-0.0113414526367531	0	0.002	1
Pfkfb2	0.486514210409054	-0.032734507756287	0	0.002	1
Gm29488	0.486514210409054	-0.0187886137153594	0	0.002	1
Tmem81	0.486514210409054	-0.0216506831823491	0	0.002	1
Ddx59	0.486514210409054	-0.0437637474402429	0	0.002	1
Gm19705	0.486514210409054	-0.0179664060493902	0	0.002	1
A430106G13Rik	0.486514210409054	-0.0288737115243291	0	0.002	1
Gm28556	0.486514210409054	-0.0185356683538648	0	0.002	1
A230059L01Rik	0.486514210409054	-0.0127410241874454	0	0.002	1
Cacna1e	0.486514210409054	-0.0119100468554569	0	0.002	1
Serpinc1	0.486514210409054	-0.0197999074817369	0	0.002	1
Ackr1	0.486514210409054	-0.0159714927759357	0	0.002	1
Ifi211	0.486514210409054	-0.0266366874094526	0	0.002	1
Tatdn3	0.486514210409054	-0.0231576226734542	0	0.002	1
Cr2	0.486514210409054	-0.0112933437086713	0	0.002	1
Gm13199	0.486514210409054	-0.0180274497320253	0	0.002	1
Proser2	0.486514210409054	-0.0279088321276909	0	0.002	1
Etl4	0.486514210409054	-0.0303257513189984	0	0.002	1
Fut7	0.486514210409054	-0.021088378999647	0	0.002	1
0610009E02Rik	0.486514210409054	-0.0226055819396792	0	0.002	1
Coq4	0.486514210409054	-0.0281854931106115	0	0.002	1
Miga2	0.486514210409054	-0.0193910910230201	0	0.002	1
Nr6a1	0.486514210409054	-0.0180644195694982	0	0.002	1
Rnd3	0.486514210409054	-0.036399478540436	0	0.002	1
Mettl8	0.486514210409054	-0.0152086878177026	0	0.002	1
Rapgef4	0.486514210409054	-0.0324461075823271	0	0.002	1
Ccdc141	0.486514210409054	-0.0268482320189801	0	0.002	1
Harbi1	0.486514210409054	-0.0232016331889189	0	0.002	1
Creb3l1	0.486514210409054	-0.0206985890228843	0	0.002	1
2810002D19Rik	0.486514210409054	-0.0212636272917909	0	0.002	1
Gm10800	0.486514210409054	-0.0181083231418643	0	0.002	1
Rpusd2	0.486514210409054	-0.0194893960543601	0	0.002	1
Slc30a4	0.486514210409054	-0.0102399597291983	0	0.002	1
A730017L22Rik	0.486514210409054	-0.018513754453263	0	0.002	1
Spef1	0.486514210409054	-0.0196761511073074	0	0.002	1
Mcm8	0.486514210409054	-0.0319952592112402	0	0.002	1
Rbbp9	0.486514210409054	-0.0199081732811763	0	0.002	1
Zfp937	0.486514210409054	-0.0256693878522121	0	0.002	1
Sdcbp2	0.486514210409054	-0.0395499835787277	0	0.002	1
Zcchc3	0.486514210409054	-0.0211064312855144	0	0.002	1
Id1	0.486514210409054	-0.0360252128354856	0	0.002	1
2500004C02Rik	0.486514210409054	-0.0103744538658267	0	0.002	1
Ahcy	0.486514210409054	-0.0174118547100876	0	0.002	1
Epb41l1	0.486514210409054	-0.0173979211953887	0	0.002	1
Snx21	0.486514210409054	-0.0190519960930216	0	0.002	1
A530013C23Rik	0.486514210409054	-0.0384175532394141	0	0.002	1
