Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Hpgd	0.321026051772639	-0.00992091829727257	0	0.001	1
Gm15354	0.321026051772639	-0.00854589268071373	0	0.001	1
Yjefn3	0.321026051772639	-0.00748666014074952	0	0.001	1
Comp	0.321026051772639	-0.00546113806080807	0	0.001	1
Gm11175	0.321026051772639	-0.00825124364560122	0	0.001	1
Tmem221	0.321026051772639	-0.00266861678336076	0	0.001	1
Unc13a	0.321026051772639	-0.00698412062720966	0	0.001	1
A230103J11Rik	0.321026051772639	-0.0101278793673155	0	0.001	1
Bcar1	0.321026051772639	-0.00411706758886618	0	0.001	1
A530010L16Rik	0.321026051772639	-0.00487580268159578	0	0.001	1
Disc1	0.321026051772639	-0.00892552999636971	0	0.001	1
Yap1	0.321026051772639	-0.00581401257902588	0	0.001	1
Cep126	0.321026051772639	-0.0121253756461421	0	0.001	1
S1pr5	0.321026051772639	-0.00681955188833401	0	0.001	1
Ttc36	0.321026051772639	-0.012926990488055	0	0.001	1
Gm27253	0.321026051772639	-0.00610930664943632	0	0.001	1
Elovl4	0.321026051772639	-0.00689182418693494	0	0.001	1
Trpc1	0.321026051772639	-0.00698092403262954	0	0.001	1
Pth1r	0.321026051772639	-0.00771828470947697	0	0.001	1
Arg1	0.321026051772639	-0.00736579025767296	0	0.001	1
Gm36172	0.321026051772639	-0.0104609313320346	0	0.001	1
Ppil6	0.321026051772639	-0.00657743082128925	0	0.001	1
Lrrc75b	0.321026051772639	-0.00302455783245672	0	0.001	1
Tle2	0.321026051772639	-0.00761957342742465	0	0.001	1
1500009L16Rik	0.321026051772639	-0.00258828103852125	0	0.001	1
Gm40773	0.321026051772639	-0.00642449304363094	0	0.001	1
Fbxo48	0.321026051772639	-0.00749042456758206	0	0.001	1
Kctd11	0.321026051772639	-0.00446269223707414	0	0.001	1
Cct6b	0.321026051772639	-0.00877870859910186	0	0.001	1
Ptges3l	0.321026051772639	-0.0112411908390993	0	0.001	1
Cd300lg	0.321026051772639	-0.00965793693371674	0	0.001	1
Rgs9	0.321026051772639	-0.00906709467465454	0	0.001	1
Trim47	0.321026051772639	-0.0071382250359152	0	0.001	1
Foxj1	0.321026051772639	-0.00849581302886351	0	0.001	1
Dact1	0.321026051772639	-0.00746737755606934	0	0.001	1
Acot6	0.321026051772639	-0.00395694756864952	0	0.001	1
Gm31513	0.321026051772639	-0.0128420836111286	0	0.001	1
5430427M07Rik	0.321026051772639	-0.00873260259709	0	0.001	1
Ttc8	0.321026051772639	-0.00366951601551122	0	0.001	1
Gm36756	0.321026051772639	-0.00696782492627097	0	0.001	1
Slc25a47	0.321026051772639	-0.0109830935513837	0	0.001	1
Gm30948	0.321026051772639	-0.00628872773768925	0	0.001	1
AK157302	0.321026051772639	-0.00498413277606062	0	0.001	1
5033403F01Rik	0.321026051772639	-0.00407312031476117	0	0.001	1
Gm33195	0.321026051772639	-0.00916484542563115	0	0.001	1
4921525O09Rik	0.321026051772639	-0.00890057503676187	0	0.001	1
Slc6a19	0.321026051772639	-0.0037317671048725	0	0.001	1
Nkd2	0.321026051772639	-0.00461690603747837	0	0.001	1
Gm38604	0.321026051772639	-0.00889841089644264	0	0.001	1
1700023H06Rik	0.321026051772639	-0.00817281718100325	0	0.001	1
A430090L17Rik	0.321026051772639	-0.00458444361821393	0	0.001	1
Gm47794	0.321026051772639	-0.00463942990884487	0	0.001	1
Gm26660	0.321026051772639	-0.00615175369977174	0	0.001	1
Asb14	0.321026051772639	-0.00688685934565094	0	0.001	1
Gm46447	0.321026051772639	-0.00844642367425398	0	0.001	1
Ptger2	0.321026051772639	-0.00645223912831856	0	0.001	1
Cdkn3	0.321026051772639	-0.0138733283666397	0	0.001	1
Kcnrg	0.321026051772639	-0.00454171799402266	0	0.001	1
Gm49179	0.321026051772639	-0.00715210093741595	0	0.001	1
Lrp12	0.321026051772639	-0.00398200611484628	0	0.001	1
Gm46516	0.321026051772639	-0.00594658766171278	0	0.001	1
Apol7e	0.321026051772639	-0.00490385158144143	0	0.001	1
Gcat	0.321026051772639	-0.00511852953500691	0	0.001	1
Gm16059	0.321026051772639	-0.00914220844701258	0	0.001	1
Gm49539	0.321026051772639	-0.00749499125829714	0	0.001	1
Gm34939	0.321026051772639	-0.00627933920282731	0	0.001	1
5330439K02Rik	0.321026051772639	-0.0112126958942925	0	0.001	1
Gm41409	0.321026051772639	-0.00781725073609398	0	0.001	1
Gm15879	0.321026051772639	-0.00789682592058848	0	0.001	1
Dnase1l2	0.321026051772639	-0.00716401618778916	0	0.001	1
Gm50218	0.321026051772639	-0.00443603521735598	0	0.001	1
Cyp4f17	0.321026051772639	-0.00738502558663426	0	0.001	1
Treml4	0.321026051772639	-0.00540250715748837	0	0.001	1
Gm10184	0.321026051772639	-0.00579629971672289	0	0.001	1
Cabyr	0.321026051772639	-0.00680692941789242	0	0.001	1
Pcdhgc5	0.321026051772639	-0.0100952611310684	0	0.001	1
Cdo1	0.321026051772639	-0.00633005539396848	0	0.001	1
Gm9926	0.321026051772639	-0.00558701283482139	0	0.001	1
4930549G23Rik	0.321026051772639	-0.00799506200497857	0	0.001	1
Peli3	0.321026051772639	-0.00551026449558805	0	0.001	1
Slc29a2	0.321026051772639	-0.00581299966444189	0	0.001	1
Fosl1	0.321026051772639	-0.00982056733455769	0	0.001	1
Frmd8os	0.321026051772639	-0.0089654257764696	0	0.001	1
Ms4a7	0.321026051772639	-0.00836193464233019	0	0.001	1
Kif11	0.321026051772639	-0.00307170312794287	0	0.001	1
Sec31b	0.321026051772639	-0.00660664798982372	0	0.001	1
Foxp3	0.321026051772639	-0.00479840751292007	0	0.001	1
F8	0.321026051772639	-0.00570798077244191	0	0.001	1
Pls3	0.321026051772639	-0.0079547496218105	0	0.001	1
Sbspon	0.321026051772639	-0.00494464092711036	0	0.001	1
Pard3bos1	0.321026051772639	-0.00596295915395044	0	0.001	1
Map2	0.321026051772639	-0.0123390989343633	0	0.001	1
Gpbar1	0.321026051772639	-0.00789467649185261	0	0.001	1
Sgpp2	0.321026051772639	-0.00562613516573763	0	0.001	1
Gm16341	0.321026051772639	-0.00720911520528857	0	0.001	1
Pask	0.321026051772639	-0.0050341603919439	0	0.001	1
Serpinb7	0.321026051772639	-0.00856557671900451	0	0.001	1
Rgs13	0.321026051772639	-0.00763261836834864	0	0.001	1
Angptl1	0.321026051772639	-0.00660027319722277	0	0.001	1
Sapcd2	0.321026051772639	-0.00199195612083172	0	0.001	1
Arhgap15os	0.321026051772639	-0.0060557782239419	0	0.001	1
Erich2	0.321026051772639	-0.00705649450033452	0	0.001	1
4631405J19Rik	0.321026051772639	-0.00689160109436988	0	0.001	1
Ehf	0.321026051772639	-0.0050633670561938	0	0.001	1
Slc32a1	0.321026051772639	-0.00718494849810026	0	0.001	1
Kcns1	0.321026051772639	-0.00271118459944831	0	0.001	1
Gm14391	0.321026051772639	-0.00706351928852643	0	0.001	1
Ccdc39	0.321026051772639	-0.00589180030740291	0	0.001	1
Gm37240	0.321026051772639	-0.0074529732405575	0	0.001	1
AW047730	0.321026051772639	-0.00801548173880253	0	0.001	1
Gm15886	0.321026051772639	-0.00720795193243829	0	0.001	1
Chia1	0.321026051772639	-0.00470273212138089	0	0.001	1
Mcoln3	0.321026051772639	-0.00694649257415314	0	0.001	1
Cnr1	0.321026051772639	-0.00705082416352436	0	0.001	1
Gm12462	0.321026051772639	-0.00640855096289112	0	0.001	1
Gabbr2	0.321026051772639	-0.00310574164295929	0	0.001	1
AI427809	0.321026051772639	-0.00575490866786283	0	0.001	1
Eqtn	0.321026051772639	-0.0101466628681307	0	0.001	1
Artn	0.321026051772639	-0.00742620970625011	0	0.001	1
Gm12862	0.321026051772639	-0.00794209817072795	0	0.001	1
Dcdc2b	0.321026051772639	-0.0108090003752539	0	0.001	1
Cort	0.321026051772639	-0.00672476772536506	0	0.001	1
Tas1r3	0.321026051772639	-0.0079024340536441	0	0.001	1
Gm42849	0.321026051772639	-0.00757646118573548	0	0.001	1
Drd5	0.321026051772639	-0.00679098351062392	0	0.001	1
Cabp1	0.321026051772639	-0.00682221057720602	0	0.001	1
Kntc1	0.321026051772639	-0.00580888392762747	0	0.001	1
Adgrd1	0.321026051772639	-0.010380324045406	0	0.001	1
Col26a1	0.321026051772639	-0.00798586347127934	0	0.001	1
Igkv2-137	0.321026051772639	-0.0050152412338526	0	0.001	1
Igkv16-104	0.321026051772639	-0.0135069760974846	0	0.001	1
Igkv4-91	0.321026051772639	-0.00792213186847228	0	0.001	1
Igkv4-51	0.321026051772639	-0.00969990022124396	0	0.001	1
Igkv6-25	0.321026051772639	-0.00514301554982251	0	0.001	1
Igkv8-24	0.321026051772639	-0.00700621769147261	0	0.001	1
Igkv6-20	0.321026051772639	-0.00838122844797717	0	0.001	1
Tgfa	0.321026051772639	-0.0072214062162168	0	0.001	1
Bcat1	0.321026051772639	-0.00399948344674051	0	0.001	1
Gm21814	0.321026051772639	-0.0123948629714869	0	0.001	1
Ffar3	0.321026051772639	-0.00563110091529132	0	0.001	1
Ticrr	0.321026051772639	-0.00992428624844228	0	0.001	1
9530052E02Rik	0.321026051772639	-0.00772094356004815	0	0.001	1
Npy1r	0.321026051772639	-0.00770477289850137	0	0.001	1
Tm6sf2	0.321026051772639	-0.00967425897027526	0	0.001	1
Slc38a8	0.321026051772639	-0.00484477598931371	0	0.001	1
Gm26737	0.321026051772639	-0.00845578928433407	0	0.001	1
Gm17231	0.321026051772639	-0.00515508371685593	0	0.001	1
Aldh8a1	0.321026051772639	-0.0099239595760511	0	0.001	1
Gm40621	0.321026051772639	-0.0053598785008317	0	0.001	1
1700027J07Rik	0.321026051772639	-0.00362801204277095	0	0.001	1
Vmn2r84	0.321026051772639	-0.00716030793166684	0	0.001	1
Gm11944	0.321026051772639	-0.0066633216226185	0	0.001	1
Inca1	0.321026051772639	-0.00858597931219239	0	0.001	1
4732414G09Rik	0.321026051772639	-0.00754451028491257	0	0.001	1
6030468B19Rik	0.321026051772639	-0.00812205997875283	0	0.001	1
Gm48809	0.321026051772639	-0.00573409966021373	0	0.001	1
Amn	0.321026051772639	-0.00918367381880151	0	0.001	1
Ighv2-3	0.321026051772639	-0.00778636763861465	0	0.001	1
Ighv5-6	0.321026051772639	-0.0100244477253017	0	0.001	1
Ighv5-9-1	0.321026051772639	-0.00969323409789398	0	0.001	1
Ighv14-4	0.321026051772639	-0.00839170329442344	0	0.001	1
Ighv1-5	0.321026051772639	-0.00704768651651096	0	0.001	1
Ighv10-3	0.321026051772639	-0.00354045227348891	0	0.001	1
Ighv1-53	0.321026051772639	-0.0078817345783766	0	0.001	1
Ighv1-58	0.321026051772639	-0.00756933458736396	0	0.001	1
Ighv1-69	0.321026051772639	-0.00471599683061467	0	0.001	1
Ighv1-76	0.321026051772639	-0.00599610639039945	0	0.001	1
Ighv1-80	0.321026051772639	-0.00995413508153117	0	0.001	1
Gm48623	0.321026051772639	-0.0110396040846091	0	0.001	1
Zfp72	0.321026051772639	-0.00686280617341516	0	0.001	1
Nek10	0.321026051772639	-0.00866872056344044	0	0.001	1
Il17rd	0.321026051772639	-0.00886392957392647	0	0.001	1
Carmil3	0.321026051772639	-0.00641461252860752	0	0.001	1
Nuggc	0.321026051772639	-0.00673624228934216	0	0.001	1
Stmn4	0.321026051772639	-0.00691932899755098	0	0.001	1
Gm15629	0.321026051772639	-0.00887322178558334	0	0.001	1
9330154K18Rik	0.321026051772639	-0.0100389224015676	0	0.001	1
Slurp2	0.321026051772639	-0.00759983010933151	0	0.001	1
Slc2a13	0.321026051772639	-0.00923424307021201	0	0.001	1
Gm26513	0.321026051772639	-0.00940739503271987	0	0.001	1
Scn8a	0.321026051772639	-0.00940328402707102	0	0.001	1
Lamp3	0.321026051772639	-0.00751259189961995	0	0.001	1
Gm49753	0.321026051772639	-0.00827144838872448	0	0.001	1
Bicdl2	0.321026051772639	-0.00652968677006161	0	0.001	1
Gm15821	0.321026051772639	-0.00760371604687966	0	0.001	1
Gm26575	0.321026051772639	-0.0186986718686964	0	0.001	1
Gm3550	0.321026051772639	-0.0180977531161633	0	0.001	1
Gm34922	0.321026051772639	-0.00784243636779377	0	0.001	1
Scd4	0.321026051772639	-0.00868095459086233	0	0.001	1
4930505N22Rik	0.321026051772639	-0.00926626544630109	0	0.001	1
Gm14493	0.321026051772639	-0.00663201760701493	0	0.001	1
Plxna3	0.321026051772639	-0.00535533662049185	0	0.001	1
Cited1	0.321026051772639	-0.00875619661642495	0	0.001	1
Usp51	0.321026051772639	-0.00768861577671184	0	0.001	1
AC125149.3	0.321026051772639	-0.00327993922134549	0	0.001	1
Nap1l3	0.321026051772639	-0.0166891074600784	0	0.001	1
Praf2	0.321041055617878	0.0428121730343119	0.015	0.011	1
Farsa	0.321320064773374	-0.0252368307114506	0.056	0.064	1
Cep170b	0.321340440298585	0.0571354114633486	0.01	0.007	1
Eftud2	0.32138790018768	0.00811592541726769	0.062	0.072	1
Hip1	0.321432119747892	0.0331891332952101	0.015	0.011	1
Pitpnm1	0.321540008492804	-0.00561579346886981	0.027	0.033	1
Itih5	0.321854116930929	0.042265002434298	0.01	0.007	1
Spcs2	0.321883870437982	0.0770645680591149	0.154	0.144	1
Lrrc40	0.321888250744493	-0.0312271191109047	0.009	0.012	1
Ttf1	0.321911079492934	-0.0321938533831502	0.05	0.059	1
Slc37a2	0.32207894526217	-0.0377668285885319	0.01	0.014	1
Casp4	0.322174461410989	-0.017880717957607	0.023	0.029	1
Stxbp3	0.322313971767219	-0.0739406237429345	0.029	0.036	1
Icam1	0.322415031653623	-0.0225872196393282	0.047	0.055	1
Thap3	0.322550391764503	0.046520868341103	0.034	0.028	1
Aldh1a1	0.32260001156865	0.0474594605926872	0.007	0.005	1
Alg2	0.322699514544505	0.0435786998848333	0.007	0.005	1
Ankrd46	0.322727260430699	-0.0279486430970722	0.009	0.012	1
Rtn4	0.322773099058382	0.110977236581023	0.15	0.142	1
Galnt12	0.322827684775799	0.0399542105327487	0.023	0.018	1
Uhrf1bp1l	0.322843747157775	-0.0296945505934139	0.052	0.06	1
Gnptg	0.322851715079373	-0.0130168994256788	0.019	0.024	1
Gm36738	0.322928835117226	-0.0172884718408919	0.009	0.012	1
Zfp579	0.323013609342377	-0.0332175143650498	0.006	0.009	1
Mpp6	0.32307752927766	0.123047587974489	0.056	0.05	1
Camk2n1	0.323081201934242	0.0260299854465213	0.01	0.007	1
Naif1	0.323091855436931	-0.0476684767814733	0.006	0.009	1
Trmt6	0.323174556183536	0.019243334833053	0.062	0.072	1
Gm16124	0.323268168378602	0.0401946604812397	0.026	0.021	1
Gnpnat1	0.323293623531556	0.0346002769588059	0.017	0.013	1
Ago3	0.323401982073839	0.0609109780977675	0.031	0.026	1
4930453N24Rik	0.323411104834066	0.0118117160067032	0.056	0.066	1
Sgcb	0.323595941973914	0.034639096404546	0.007	0.005	1
Cep152	0.323601342107097	-0.0168171330076261	0.009	0.012	1
Kin	0.324003782806546	-0.00319646249407179	0.053	0.062	1
Urb2	0.324140004303907	-0.0144806103383563	0.009	0.012	1
Hdac6	0.324292657973138	0.0475183678480724	0.009	0.006	1
Gm17435	0.32439412729161	0.0380202521082861	0.007	0.005	1
Tmed4	0.324492751983047	0.0719463275599866	0.032	0.027	1
Sspn	0.324907650284305	0.00254050398094166	0.01	0.007	1
Josd1	0.324931122042695	-0.0699849734645746	0.03	0.036	1
Rfx3	0.324979193316189	-0.0276569974241238	0.017	0.022	1
Tmem11	0.325060663273244	-0.0206687075365249	0.069	0.078	1
Bnip3	0.325068240730348	-0.053394212695001	0.01	0.014	1
4933439C10Rik	0.325193593430496	0.0316205772013856	0.007	0.005	1
Zfp672	0.325260020745237	-0.0403086818292121	0.02	0.025	1
Sptlc2	0.325275615533292	0.0643097673796061	0.036	0.031	1
Tagap1	0.325294149336459	0.030874845904547	0.015	0.011	1
Gm16740	0.325455437612902	-0.0157713917783577	0.009	0.012	1
Zfp110	0.3256780728344	0.0135129057826955	0.06	0.069	1
Pex2	0.325687713551106	0.0226327650658402	0.026	0.021	1
Aurkb	0.325794033535051	0.0177935342659742	0.007	0.005	1
Acox1	0.325871108030522	0.054719807632482	0.03	0.025	1
Dnaaf2	0.325881744004876	-0.0427779972402147	0.014	0.018	1
Srsf6	0.325922980800536	-0.0730413412618758	0.215	0.234	1
Uqcrc1	0.326081719912092	0.0791326166675502	0.106	0.097	1
Tyms	0.326194727160052	0.027936944975786	0.007	0.005	1
Smim14	0.326314863972439	0.101507449588036	0.317	0.313	1
Nt5dc3	0.326599680092944	-0.0354951137422894	0.014	0.018	1
Cars2	0.326617545294403	-0.0260143965021241	0.023	0.029	1
Tarbp2	0.3267732384768	0.0181175736402009	0.023	0.018	1
Fam222a	0.32701991319528	-0.0132294763744407	0.006	0.009	1
Pikfyve	0.327121522154173	-0.0185198055158554	0.056	0.065	1
Cipc	0.327199583192993	-0.0220748736078352	0.04	0.047	1
Setdb2	0.327236806969533	0.0601598122605814	0.045	0.039	1
Vat1	0.327240683955834	0.0723539286631797	0.018	0.014	1
Slc35f5	0.327335492064264	-0.020134289318748	0.006	0.009	1
Ubtd1	0.327499192541403	0.01565537509148	0.007	0.005	1
Slc19a1	0.327555848127795	0.0342824995066282	0.009	0.006	1
Fbf1	0.327555848127795	0.0386263849345741	0.009	0.006	1
Clcn7	0.327811099497696	-0.0515564813732168	0.018	0.023	1
Zfp53	0.327882357618855	0.0646808623287363	0.041	0.035	1
Rhoj	0.32790124680521	0.00590259884708266	0.007	0.005	1
Gtf2ird2	0.327967242728307	-0.0112780169471293	0.006	0.009	1
Sqle	0.328046267146496	-0.00504175004324996	0.006	0.009	1
Arrb2	0.32806900308436	0.14774956582338	0.043	0.038	1
Cenpc1	0.328291274306067	-0.0662062845203897	0.025	0.031	1
Tmed10	0.328346743962661	-0.0011133451856411	0.215	0.238	1
Gtpbp8	0.328441574515311	-0.0140804298646466	0.006	0.009	1
Rab10	0.328781499467133	0.115361434829816	0.156	0.148	1
C030034I22Rik	0.328834677069344	-0.0399992502630511	0.032	0.038	1
Erp29	0.328929293005993	-0.0625391621377149	0.255	0.278	1
Tef	0.329012496976219	-0.0173935352780007	0.038	0.045	1
Il5ra	0.329078024507711	0.0192753671870111	0.017	0.013	1
Lgals9	0.329397061273176	-0.0514857002391173	0.042	0.05	1
2310011J03Rik	0.32943627879047	0.00749696190141347	0.063	0.073	1
Cox11	0.330062486967982	-0.0499730138064847	0.023	0.028	1
Cuta	0.330428020512319	0.169624257916275	0.098	0.091	1
Zfyve19	0.330567089553656	-0.0261122817047448	0.012	0.016	1
Rbl2	0.330648072943661	-0.0528240840076754	0.05	0.058	1
Tmem19	0.330773867290462	0.0611790697900696	0.018	0.014	1
Gna12	0.330808258987245	0.00750705732220497	0.025	0.031	1
Tmem94	0.330989478115476	0.0473785172503111	0.013	0.01	1
Ambra1	0.331085037163331	-0.061565003017054	0.036	0.042	1
Mvp	0.331539559593487	0.0239999477667042	0.038	0.032	1
Gm50394	0.331642401658209	0.0153172439976732	0.009	0.006	1
Slx4ip	0.331729114595951	-0.0313530761677872	0.022	0.027	1
Tspan13	0.332179627687976	0.168911226104417	0.2	0.197	1
Smim13	0.3322532841562	0.0599364366216758	0.018	0.014	1
Ei24	0.332331536420533	0.0254109565680953	0.04	0.034	1
Cfp	0.332389814415174	-0.075839031893118	0.011	0.015	1
Ttll5	0.332398338713421	-0.0110634492020986	0.01	0.014	1
Dctn3	0.33247500203946	-0.00131461397057453	0.073	0.083	1
Ppm1b	0.332823163112363	-0.0376097054371715	0.037	0.044	1
Pdia4	0.332846999710032	0.0675468256924092	0.074	0.066	1
Chrac1	0.333052495717039	0.143157615277052	0.212	0.208	1
Sass6	0.333123670113983	0.0427077853912833	0.013	0.01	1
Ube2l3	0.333429313544159	0.0310067049450953	0.196	0.215	1
Mapk3	0.333678420381621	-0.00218403666752759	0.022	0.027	1
Klhl24	0.334102399591624	0.00815768731086575	0.434	0.482	1
Ssbp3	0.334326083588335	-0.0319926274345375	0.043	0.051	1
Sfr1	0.334586137354459	0.126053743508043	0.3	0.299	1
Eif4e	0.335221086181949	0.000106745896261695	0.063	0.073	1
Sacm1l	0.33563632901528	0.0374405721221972	0.024	0.02	1
Klhl36	0.335911367566849	0.0251378018736203	0.013	0.01	1
Tmem183a	0.336017306202832	0.0286876693868017	0.045	0.053	1
Pttg1	0.336068293411527	0.140016716176334	0.053	0.047	1
Ncoa6	0.336152204177562	-0.0658225289662319	0.042	0.05	1
Prdx4	0.336194727001911	0.0633871916899953	0.032	0.027	1
Gm49797	0.336341573045026	0.0354519794232267	0.013	0.01	1
9430038I01Rik	0.336409273967611	0.147896026991291	0.086	0.079	1
Tomm40	0.336540495326425	0.109166031654064	0.085	0.077	1
Rab21	0.336650774620998	0.146367803548319	0.231	0.228	1
Myh9	0.336895982454544	0.0981664335488119	0.397	0.402	1
Stat3	0.336997249237143	0.126861098416185	0.186	0.179	1
Trmt2b	0.337041032461532	-0.0270746671428455	0.018	0.023	1
Mospd1	0.337257111522919	-0.041245278386853	0.008	0.011	1
Tnfrsf13c	0.337371486150283	0.077979554575953	0.239	0.231	1
Mtmr10	0.33746161295213	-0.0264601948427356	0.005	0.008	1
Pak2	0.33761031905432	-0.0741098070361628	0.166	0.179	1
Arhgap11a	0.337674397040595	0.027960989399414	0.018	0.014	1
Zfp273	0.337797420513155	0.0289162979375151	0.004	0.003	1
Gm12258	0.338065615916688	0.0247501935288954	0.004	0.003	1
Msantd2	0.338134288256667	-0.0359054877875701	0.01	0.013	1
Nudt5	0.338231750198956	0.0986809699232689	0.023	0.018	1
Zfp518b	0.338468165371444	0.0150524134593999	0.004	0.003	1
Cwc15	0.338588521361185	0.0226104413290711	0.176	0.194	1
Dag1	0.338757789737889	-0.0638915493039516	0.013	0.017	1
Net1	0.338764727814584	-0.0232777146019695	0.03	0.036	1
Habp4	0.338841933050383	-0.0216557707782399	0.005	0.008	1
Gm9844	0.338856582504284	-0.0121514128465368	0.008	0.011	1
C920021L13Rik	0.338871022426603	0.0292851003188388	0.004	0.003	1
Rab26	0.338871022426603	0.0254326806282179	0.004	0.003	1
Scrn3	0.339005376463564	0.0203511371430758	0.004	0.003	1
Nt5e	0.339020698354863	0.0865782493171404	0.019	0.015	1
Bivm	0.339139764675129	0.0196737610856669	0.004	0.003	1
Dclk2	0.339345390661429	-0.0382229872454802	0.015	0.019	1
Gm14137	0.339360485902923	-0.0213356857918018	0.005	0.008	1
A730063M14Rik	0.339408643618787	0.0181597201760988	0.004	0.003	1
Abcb7	0.339424113056544	-0.0312531264677025	0.016	0.021	1
Hnrnpr	0.339569041666865	0.0650862450553383	0.141	0.132	1
Usp28	0.339621997763226	-0.0228797143343589	0.015	0.019	1
Uqcrc2	0.339750425380822	-0.0482051006547932	0.108	0.119	1
A130014A01Rik	0.339871065610421	-0.0342227390447771	0.015	0.019	1
Scamp1	0.339946811564992	0.0100097927472604	0.004	0.003	1
Thyn1	0.339966107213378	-0.00388331208742893	0.005	0.008	1
Gm9484	0.340052681065224	-0.0132880091457314	0.005	0.008	1
Pnma1	0.340139269046838	-0.00803419202514233	0.005	0.008	1
Zfp606	0.340225870500585	-0.0219236988714327	0.005	0.008	1
Shprh	0.340384473578644	0.0659142588232633	0.029	0.024	1
Ahsa2	0.340494984081974	0.0221430260545988	0.024	0.02	1
Nans	0.34049864081272	0.0434584217508431	0.036	0.03	1
Aste1	0.340658627695269	-0.0382198414499305	0.011	0.015	1
Tnnt1	0.340755088529983	0.00793541726203988	0.004	0.003	1
Def6	0.341290373772584	-0.05179285647801	0.05	0.058	1
Clip1	0.34134784816164	-0.0160377614975603	0.038	0.045	1
Psmb2	0.341515189833049	0.14276759968131	0.128	0.121	1
Btbd1	0.341811655720019	0.0451925020533645	0.057	0.05	1
Gsk3a	0.342039477475272	-0.0241546230332222	0.07	0.08	1
1810055G02Rik	0.342221618930727	0.0183855421820425	0.005	0.008	1
Wrap53	0.342395515353334	0.00631591502537737	0.005	0.008	1
Trappc9	0.342453523137762	0.102314287206469	0.027	0.022	1
Med28	0.342476797808821	0.00491445490961528	0.082	0.091	1
Hmgb3	0.342698419887665	0.0796859573812704	0.027	0.022	1
B3gnt2	0.342739782432527	0.0997622917642816	0.082	0.074	1
Prex1	0.342775876631469	0.00442967742855527	0.052	0.06	1
Snrnp27	0.342791709566951	0.0818441020834105	0.076	0.069	1
Smurf2	0.342880931056076	-0.0564155664952002	0.041	0.048	1
Eif2b4	0.342997354383093	0.0526335979551491	0.029	0.024	1
Tcea3	0.343050426024043	-0.0204836134429545	0.001	0.002	1
Wdr66	0.343050426024043	-0.0273583435746739	0.001	0.002	1
Tceal1	0.343050426024043	-0.0173880241836623	0.001	0.002	1
Dhcr24	0.343127237156383	0.0569964036194922	0.019	0.015	1
Gm9970	0.343219229995448	-0.0130513828212869	0.001	0.002	1
Tmem150a	0.343219229995448	-0.0112787877153397	0.001	0.002	1
Elmo3	0.343219229995448	-0.0169005258183496	0.001	0.002	1
1810073O08Rik	0.343219229995448	-0.017136094301407	0.001	0.002	1
Ppp1r3f	0.343219229995448	-0.0195373489468263	0.001	0.002	1
Cfl1	0.343277872953991	0.0851524737256044	0.523	0.551	1
Ada	0.343388087026922	-0.0148112457430248	0.001	0.002	1
Atp2a1	0.343388087026922	-0.0138677316841758	0.001	0.002	1
Gypa	0.343388087026922	-0.0310925669928727	0.001	0.002	1
Dnajc28	0.343388087026922	-0.0120353963094383	0.001	0.002	1
Enpp4	0.343388087026922	-0.00639425694499683	0.001	0.002	1
C530008M17Rik	0.343556997116571	-0.0135313174417071	0.001	0.002	1
Gm16794	0.343725960262491	-0.012757469055085	0.001	0.002	1
2310058D17Rik	0.343725960262491	-0.0152235136279767	0.001	0.002	1
Tor4a	0.343745346068511	0.0565046165099715	0.014	0.011	1
Urgcp	0.343816325682183	-0.0324784997301302	0.015	0.019	1
Cdca3	0.343894976462764	-0.00760584754420094	0.001	0.002	1
C030037D09Rik	0.343894976462764	-0.0139085154236229	0.001	0.002	1
Tigd5	0.343894976462764	-0.00933961240832534	0.001	0.002	1
Gtse1	0.343894976462764	-0.0114994283404358	0.001	0.002	1
Ifit1bl1	0.343894976462764	-0.0118653769802351	0.001	0.002	1
Gm15326	0.343914793712478	-0.016854834686533	0.011	0.015	1
Stap1	0.343915764807067	-0.0500349680525916	0.104	0.115	1
Ccdc97	0.343926562475794	-0.0245749381316084	0.032	0.038	1
Mcm10	0.344064045715462	-0.0100873918149965	0.001	0.002	1
Aqp3	0.344064045715462	-0.00561916506027645	0.001	0.002	1
Gm26586	0.344064045715462	-0.00954070039859113	0.001	0.002	1
Dok4	0.344064045715462	-0.0136021809996086	0.001	0.002	1
Gm15910	0.344064045715462	-0.0133793204162297	0.001	0.002	1
Zfp2	0.344064045715462	-0.0122002708731932	0.001	0.002	1
Gm2237	0.344064045715462	-0.00884509215555743	0.001	0.002	1
Gnrh1	0.344064045715462	-0.00782983698116546	0.001	0.002	1
Zhx2	0.344095526625517	0.0737796009299905	0.035	0.029	1
Boll	0.344233168018642	-0.00616317687703637	0.001	0.002	1
Klra1	0.344233168018642	-0.00794456315581177	0.001	0.002	1
Aph1b	0.344233168018642	-0.0102009661421364	0.001	0.002	1
Tert	0.344233168018642	-0.00627704504492889	0.001	0.002	1
Gm41764	0.344233168018642	-0.00837036430358684	0.001	0.002	1
Fancb	0.344233168018642	-0.00690875674218445	0.001	0.002	1
Acat2	0.344382625065934	0.00193490260825702	0.008	0.011	1
Hsf1	0.344394551903038	-0.0526955704993957	0.06	0.068	1
Exo1	0.344402343370351	-0.00476572525785103	0.001	0.002	1
Gm568	0.344402343370351	-0.00664597322522238	0.001	0.002	1
